id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
891661,GORGEOUS WATER FRT NORTH END STUDIO,4737456,Paolo,,North End,42.36853097239647,-71.05362604937962,Entire home/apt,125,2,328,2018-12-29,4.62,1,143
891953,"Coolest tri level, BEST location by Faneuil Hall",3137257,Local Furnished Rentals,,Downtown,42.36135706276269,-71.05567311398514,Entire home/apt,185,2,67,2019-01-13,1.18,8,223
894539,Private room in house ,4762495,Jennifer,,Roslindale,42.290903928902345,-71.13023771355206,Private room,90,2,53,2018-08-27,0.83,2,223
916123,Historical 1 Bedroom Apt- ''One if by land!'',3637081,Jason Or Jose,,North End,42.36722285530586,-71.05736032911761,Entire home/apt,125,1,489,2019-01-01,7.00,6,320
951480,[1246-2C]Elegant 2BRs - Fenway Area,25188,Seamless,,Fenway,42.34296742058889,-71.1025138494308,Entire home/apt,435,3,1,2014-02-11,0.02,62,89
957224,Beautiful 3 BR with Great Location,4210157,Marian,,Jamaica Plain,42.318859647590706,-71.11451513447908,Entire home/apt,275,3,77,2017-10-16,1.12,2,0
962610,Convenient Boston Hotel Alternative,4434391,Damon,,West Roxbury,42.29052559198051,-71.14105591088912,Entire home/apt,119,3,74,2018-12-29,1.11,3,291
979759,"[1798]2BR at Emerson Place, Boston",25188,Seamless,,West End,42.36623457702698,-71.06784618110888,Entire home/apt,310,7,2,2014-04-20,0.03,62,364
989163,"Victorian Dream Studio, South End",5430185,Laura,,South End,42.342858049101935,-71.07339304532253,Entire home/apt,170,59,28,2018-09-03,0.43,7,298
990668,✔Penthouse ✔Skydeck ✔Walk Score 77 ✔Full Kitchen,1651480,Edward,,South End,42.34145741839755,-71.07640609858424,Private room,85,3,217,2019-01-07,3.17,5,51
994317,[1168-2C] 2BR w/Indoor Pool in the Heart of Boston,25188,Seamless,,Chinatown,42.35219725049866,-71.06199510010266,Entire home/apt,499,4,4,2015-07-31,0.06,62,89
1009275,Urban Treehouse,868067,Laura,,South Boston,42.33268666863598,-71.04535692112134,Private room,120,2,56,2018-11-18,2.49,2,304
1030500,"Cozy apartment, free parking, quiet neighborhood",5670669,Kelly,,Jamaica Plain,42.29106052288582,-71.11593555432006,Entire home/apt,107,1,19,2018-06-03,0.28,1,262
1031655,[1798-3] 3BR At Emerson Place-Boston,25188,Seamless,,West End,42.36457878358484,-71.06982385069848,Entire home/apt,326,7,0,,,62,89
1038465,HANCOCK TOWER/COPLEY ROOM,85770,Robert,,South End,42.346436512306994,-71.07480755845374,Private room,140,2,233,2019-01-05,3.31,5,89
1042420,"Easy access to Airport, Downtown, Seaport. Fenway",5715872,Joan And Charlotte,,East Boston,42.38362468405895,-71.02023225706048,Entire home/apt,170,2,87,2018-11-16,1.29,1,360
1053924,Furnished Waterfront North End Condo with Elevator,5803565,Brian,,North End,42.3623705609603,-71.05154941291886,Entire home/apt,160,32,1,2018-12-15,0.88,1,142
1055627,Spacious 1 bdrm in Beacon Hill ,4299002,Lauren,,Beacon Hill,42.36075555503486,-71.06399473729985,Entire home/apt,125,2,8,2018-09-09,0.11,2,0
1058448,Private room in Boston,3920014,Patti And Javier,,Jamaica Plain,42.31217590606578,-71.10473243635748,Private room,80,1,22,2018-09-30,0.31,1,250
1067184,Cozy apartment/lovely bedroom on quiet JP street,848706,Phyllis,,Jamaica Plain,42.30633268571335,-71.11902460456068,Entire home/apt,75,14,82,2018-11-30,1.19,2,251
1071235,Cozy JP Studio-Great Location!,965697,Chris & Kristina,,Jamaica Plain,42.317478059700264,-71.10819474341311,Entire home/apt,90,2,287,2019-01-02,4.14,2,334
1074406,Extremely Convenient & Clean Studio,778098,Kenny,,Fenway,42.343521633638204,-71.09613946445492,Entire home/apt,175,5,80,2018-09-01,1.16,2,104
1077105,"Studio Apt. for Rent in South End, ",5927277,J,,South End,42.340215121265985,-71.07499793976649,Entire home/apt,176,1,0,,,1,261
1081386,Close to South End and Mass Ave,2871556,Denzil,,Roxbury,42.330927866667295,-71.07152243118529,Private room,70,3,131,2018-12-10,1.90,1,87
1090413,HynesConventionCtr-5min-Lge Rm-Pvt Bath,1984434,Irene,,Back Bay,42.34501591990805,-71.0803023798202,Private room,100,3,122,2018-12-09,2.23,3,301
1090545,BostonCtrBackBay-Pvt Bath&Rm-Comfy Bed,1984434,Irene,,Back Bay,42.34373292909057,-71.08223720255174,Private room,100,3,80,2018-12-09,1.17,3,341
1092093,Duplex Penthouse in Longwood Area,26988,Anne,,Mission Hill,42.33285412870826,-71.1011504927296,Entire home/apt,95,5,28,2018-11-18,0.41,10,201
1109224,4 bedroom Victorian Condo unit,1531239,Lita,,Jamaica Plain,42.320510860484134,-71.11215759278208,Entire home/apt,439,2,62,2018-09-17,0.95,1,303
1112067,warm and Cozy,6103425,Steve,,Dorchester,42.30453932411603,-71.06103578449331,Private room,61,1,182,2019-01-02,2.62,5,330
1112193,"Warm and Cozy, Room B",6103425,Steve,,Dorchester,42.298876148117486,-71.06489096445533,Private room,65,1,255,2018-12-03,3.70,5,330
1119740,[1358-S1]Small Studio in South End,25188,Seamless,,South End,42.343453595018936,-71.07966122077806,Entire home/apt,186,3,0,,,62,359
1128894,Victorian charm in the city,6103425,Steve,,Dorchester,42.301261700026316,-71.06280792351114,Private room,60,1,180,2018-12-02,2.77,5,362
1136972,Boston Room/Free Transit/ By Subway,1480518,Lisa,,Jamaica Plain,42.294442148764404,-71.1199453778794,Private room,60,1,344,2017-06-20,5.03,5,0
1141522,"Queen bed - Walk to the Airport, 15min to Downtown",1407005,Izzy,,East Boston,42.37751972317198,-71.03418118024709,Private room,115,1,438,2019-01-10,6.34,5,62
1147871,★ Room in Boston Fantastic Location by Airport ★,1407005,Izzy,,East Boston,42.37761183980079,-71.03519757648782,Private room,105,1,443,2019-01-12,6.43,5,57
1167987,Long-term Rental: Single Room/Sh Bath/No Cooking,7969,Carolyn,,Roslindale,42.29316706726726,-71.13015649423816,Private room,26,90,7,2018-06-07,0.11,2,0
1170157,Contemporary Fort Hill Condo,5243773,Chad & Mercy,,Roxbury,42.32476932543913,-71.09475988337654,Entire home/apt,135,2,8,2018-08-12,0.12,2,8
1171578, Private Room in a One Family House,3765817,Frank,,Brighton,42.353839520145456,-71.16794708942089,Private room,99,1,220,2018-11-23,3.35,1,0
1175376,Renovated in So End|Balcony|Fun Area| 2BR 1BA #2,1444340,Will,,Roxbury,42.33903880877507,-71.08104419980938,Entire home/apt,275,2,84,2018-08-23,1.24,37,0
1178106,Cozy Tiny Room in Great Boston Location by Airport,1407005,Izzy,,East Boston,42.37668853175393,-71.03428152050826,Private room,99,1,429,2019-01-11,6.24,5,60
1178162,Private Room in Great Location Boston,1407005,Izzy,,East Boston,42.37779633749723,-71.0346663308644,Private room,100,1,398,2019-01-05,5.77,5,63
1183032,"Charming South End, Boston Condo",6471589,Mary Kate,,South End,42.34122030074207,-71.07532969141522,Entire home/apt,150,7,31,2018-08-20,0.46,1,0
1187188,Entire loft in Boston,2238969,Kenji,,Jamaica Plain,42.30692771656086,-71.107893860945,Entire home/apt,130,3,25,2018-10-09,0.43,1,357
1197857,19th Century on Tremont | Modern Unit 1BR 1BA #6,1444340,Will,,Roxbury,42.33852368493773,-71.07984587928213,Entire home/apt,167,2,106,2018-10-20,1.56,37,231
1198779,"Ocean view,ideal for event atendees",6549153,Alfredo,,South Boston,42.33138926030002,-71.04268168151258,Private room,89,1,34,2015-07-06,0.50,1,0
1200502,Charming Garden Studio In South End,6557340,Karoline,,South End,42.338434491106874,-71.07684758696394,Entire home/apt,165,2,79,2018-11-15,1.23,1,278
1203130,1or 2 bedroom w/stunning city views,887148,Dawn,,Charlestown,42.3812932266171,-71.06704191660027,Private room,395,2,1,2013-08-05,0.02,6,365
1204755,Bright Artist Loft,499127,Sarah,,Roxbury,42.33311250565038,-71.07493728226649,Entire home/apt,200,3,17,2018-09-17,0.26,1,200
1220971,Boston Huge 1BR Best location (h2b),5578043,Dror,,North End,42.365096611553554,-71.0536460038337,Entire home/apt,159,2,126,2018-12-30,2.07,10,121
1222327,"Cozy, 2 bedroom near medical area!",6668129,Chuck,,Jamaica Plain,42.3247317393277,-71.10791787889553,Entire home/apt,121,5,9,2018-11-17,0.20,1,62
1240598,"Downtown Studio, Historic Theater District",2356643,Voyage,,Downtown,42.35257068706528,-71.06360430716282,Entire home/apt,145,2,149,2019-01-05,2.19,13,25
1252289,South End brownstone private room,1462158,Chris & Claire,,South End,42.33533589134802,-71.07425652058345,Private room,99,3,111,2017-09-28,1.64,1,0
1252489,Beacon Hill 1-Bed,6824319,Samantha,,Beacon Hill,42.36104819513344,-71.06593421871703,Entire home/apt,200,2,65,2017-08-28,0.95,1,0
1275498,"Parlor Retreat, South End studio",5430185,Laura,,South End,42.34419543393126,-71.07363010738126,Entire home/apt,160,31,23,2018-10-25,0.35,7,364
1278391,Perfect Back Bay get away! ,6957165,Melissa,,Back Bay,42.34853313983396,-71.0854855836497,Entire home/apt,199,1,35,2015-05-31,0.62,1,0
1303261,HISTORIC BEACON HILL-ENJOY OUR CAT,2120816,Larry,,Beacon Hill,42.358803107150344,-71.06972215883614,Entire home/apt,650,3,23,2018-10-25,0.36,1,364
1321422,Barney's Master Bedroom T Downtown,6608084,CarneyFamily,,Dorchester,42.30838011648686,-71.04694266593916,Private room,76,1,459,2019-01-13,6.85,7,205
1327725,Modern 2 BR in Brighton with Parking,7205617,Mikhail,,Brighton,42.345668308002836,-71.13921858090492,Entire home/apt,147,3,210,2019-01-02,3.13,1,248
1332786,"Cozy Sunporch, Quick Downtown",6608084,CarneyFamily,,Dorchester,42.309219082933396,-71.0456411637393,Private room,47,1,319,2018-12-19,4.76,7,0
1340649,"1BR in Charming South Boston Condo/Red Line, Beach",7271526,Mk,,South Boston,42.32825379646425,-71.05703601187467,Private room,125,1,24,2018-12-16,0.46,1,59
1342370,Exposed Brick|Private Balcony|So End 2BR 1BA #1,1444340,Will,,Roxbury,42.3377838298766,-71.07967634450445,Entire home/apt,265,2,99,2018-11-24,1.53,37,156
1352776,Cozy Condo w/ Separate Bath,7341841,Carol,,Dorchester,42.311896610846375,-71.07336742551375,Private room,80,2,47,2018-11-18,1.55,1,179
1374434,"Authentic Boston, cozy room",255183,Michelle,,Roxbury,42.32496967064587,-71.0894888766103,Private room,65,28,33,2018-09-01,0.51,5,106
1374466,"Real Boston, off the beaten track",255183,Michelle,,Roxbury,42.326420420569924,-71.09013270547341,Private room,67,28,34,2018-09-01,0.55,5,275
1375194,2 bed modern new North End Boston,6274286,Florence,,North End,42.36650883070881,-71.0528400370968,Entire home/apt,399,7,20,2015-10-11,0.31,1,365
1391215,Nice Cozy / room E,119019,Hermina,,Dorchester,42.2980111038138,-71.05844705458098,Private room,40,1,219,2018-12-28,3.31,10,337
1403408,"Big Boston room, walk to Longwood",255183,Michelle,,Roxbury,42.32464780047053,-71.0886936999829,Private room,68,28,15,2018-01-30,0.23,5,198
1425973,Historic brick Victorian row house ,1015632,Kevin,,South End,42.33937086229982,-71.08025759344305,Private room,350,2,23,2018-10-25,0.36,1,89
1426754,Boston Best furnished Studio (H2a),5578043,Dror,,North End,42.36482414891366,-71.05370724459698,Entire home/apt,99,2,205,2019-01-03,3.12,10,188
1445064,Bright Sunlit bedroom near Spaulding/Downtown,4724006,Rosalia,,Charlestown,42.379633029456244,-71.06191588184478,Private room,69,1,94,2018-08-25,1.44,1,0
1454258,Inviting Queen Anne Victorian B + B,7799789,Bruce,,Dorchester,42.308438735450736,-71.04639582203185,Private room,80,1,265,2018-12-18,4.00,3,360
1471308,Cozy Private Room Near Transit,7673571,Alexandra,,Mission Hill,42.33393473005611,-71.1031350097219,Private room,70,2,160,2018-12-03,2.42,1,276
1472481,John and Robert's Harbor View ,6608084,CarneyFamily,,Dorchester,42.309773538560414,-71.04715292340433,Private room,75,1,454,2019-01-13,6.97,7,210
1472520,Andrea's Private Bath T Downtown,6608084,CarneyFamily,,Dorchester,42.30810533901741,-71.04619636107569,Private room,83,1,492,2019-01-11,7.47,7,174
1489289,Spacious South End 1BD in charming square,7964081,Gabriella,,South End,42.33663177716327,-71.0748854317807,Entire home/apt,125,1,60,2018-09-17,1.13,1,0
1494726,Cozy in Rozzie!,7506913,Maria Cecilia,,Roslindale,42.275715632046385,-71.13013942666514,Private room,75,7,14,2018-09-07,0.26,1,291
1498719,Pristine studio in prime Back Bay location!,8008692,Randy,,Back Bay,42.35121526707249,-71.08314799948815,Entire home/apt,325,3,20,2018-10-31,0.31,1,362
1510876,Room with Sleeper Sofa Bed,7799789,Bruce,,Dorchester,42.31018703632418,-71.04828822804042,Private room,60,1,34,2018-11-12,0.52,3,340
1523288,"Beacon Hill - Family Ready 2 Bedroom, Top-floor",104324,Patrick,,Beacon Hill,42.359078810082174,-71.06706627006189,Entire home/apt,475,5,7,2015-04-21,0.12,1,54
1523772,Blue & White Haven,8130814,Lison,,Brighton,42.353730114965074,-71.16107243312364,Entire home/apt,120,30,0,,,1,322
1541166,Beautiful Studio 15 min to Downtown,552418,Vanya,,Charlestown,42.38159417885396,-71.07891531143875,Entire home/apt,59,2,31,2018-10-07,0.48,1,2
1544144,Charming Historic Home in Charlestown,7353037,Nancy And Tom,,Charlestown,42.372030835178464,-71.06165480241175,Entire home/apt,350,3,3,2018-10-15,0.36,1,198
1544702,Mary's Ocean View Metro Downtown,6608084,CarneyFamily,,Dorchester,42.309448620671525,-71.04554951604072,Private room,77,1,473,2019-01-09,7.26,7,208
1545185,Large 1Bed w/ Gorgeous Kitchen + Bath,697401,Nick,,Brighton,42.34839859005365,-71.15696250309374,Entire home/apt,140,1,91,2018-11-19,1.42,3,129
1551205,2 bed/2 bath in the heart of Boston,8261931,Hamed,,Back Bay,42.34272614685374,-71.08235023010138,Entire home/apt,435,2,43,2016-10-21,0.66,1,360
1551467,Elegant Quiet Family-Friendly 2BR,1106261,Jonas,,Jamaica Plain,42.31012523517613,-71.1028771953959,Entire home/apt,150,2,6,2018-07-23,0.09,1,362
1552406,Central J.P 2 bd in Victorian nr Train +,8268084,Peggy,,Jamaica Plain,42.31166048340765,-71.11490664324221,Entire home/apt,225,4,48,2018-12-28,0.75,1,89
1584340,Spacious Beacon Hill Apartment,8441226,Justin,,Beacon Hill,42.35879743047827,-71.06760784846259,Entire home/apt,175,3,0,,,1,0
1584362,Grace's Harborview Fast T Downtown,6608084,CarneyFamily,,Dorchester,42.31050175929706,-71.04811586364792,Private room,63,1,508,2019-01-07,7.87,7,150
1587540,Cozy House on Bunker Hill in Boston,2004732,Finola,,Charlestown,42.3788981259316,-71.06118225546153,Entire home/apt,299,2,36,2018-09-03,0.63,1,1
1589392,Totally Amazing XL Studio w Skyline,4195134,Gift From God Properties,,Back Bay,42.354414787957275,-71.07794303369663,Entire home/apt,110,30,4,2018-06-09,0.12,9,365
1596470,3-story Luxury in Central Location,480310,Michael,,Downtown,42.35049371153128,-71.06986261163799,Entire home/apt,450,2,139,2018-12-28,2.15,1,15
1596664,Top of Fort Hill / Private room in brick townhouse,8513158,Kevin,,Roxbury,42.32502098490802,-71.09478938818442,Private room,78,5,10,2018-12-15,1.05,3,157
1602491,Urban Victorian-walk the city! Rm 2,3875741,Mekkin,,Roxbury,42.327016517340766,-71.08146902307013,Private room,70,2,28,2016-09-28,0.44,6,0
1615033,Ole North Church -1st in America,3637081,Jason Or Jose,,North End,42.36796047199003,-71.05572927482358,Entire home/apt,115,1,412,2018-12-16,6.31,6,343
1628130,Rare! Perfect pondside location near everything,333220,Hylton,,Jamaica Plain,42.31171248730058,-71.11818368689809,Entire home/apt,650,2,1,2016-07-23,0.03,1,0
1631942,Sweet penthouse in historic Boston,4147257,Jenn,,Jamaica Plain,42.3113139741088,-71.1161706912694,Entire home/apt,125,4,27,2019-01-03,0.47,2,88
1638584,Fort Hill Bedroom w/ Work Station,5243773,Chad & Mercy,,Roxbury,42.325137541246086,-71.09264112004337,Private room,79,1,9,2018-10-25,0.14,2,0
1644031,Large Private bedroom by Seaport,8725557,Brooke,,South Boston Waterfront,42.34017313828209,-71.04762982202216,Private room,105,1,169,2018-12-16,4.80,1,68
1668313,Room in Rozzie-Twin Bed-Full Bath,8834105,Rebecca,,Roslindale,42.281941832424685,-71.13337190191741,Private room,53,1,35,2018-11-18,0.55,2,365
1682936,Charming 2 level Apartment,8898973,Adriana & Gianni,,Roxbury,42.32370734269854,-71.09457956415105,Entire home/apt,150,2,151,2018-11-26,2.54,2,349
1692573,Urban oasis trendy JP 'hood - suite,8814724,Kelly,,Jamaica Plain,42.31337882617406,-71.11718908596617,Entire home/apt,145,2,178,2018-11-24,2.80,1,359
1721016,Quiet Sunlit Attic Studio,7723912,Fj,,Roslindale,42.28606772927463,-71.1323625033481,Entire home/apt,103,7,7,2017-08-05,0.13,2,328
1724900,Charming sunlit house in Boston,7723912,Fj,,Roslindale,42.282905456272054,-71.13267673899496,Entire home/apt,120,5,41,2018-10-16,0.64,2,326
1732804,Private room in Boston,9090219,Thomas,,Dorchester,42.290406778276896,-71.05853479240663,Private room,70,1,108,2018-11-12,1.68,1,346
1754939,"Gorgeous, spacious townhouse in Boston",9228417,Alice,,Jamaica Plain,42.31227026019718,-71.10086090909755,Entire home/apt,165,1,17,2018-12-26,0.59,1,6
1755376,[1535-1C] 1BR - West End High Rise,25188,Seamless,,West End,42.36380265823767,-71.06776691309119,Entire home/apt,349,4,2,2015-06-07,0.03,62,89
1757417,Queen in Arts & Crafts Bungalow,9241244,Keith (& Beth),,West Roxbury,42.27753724788013,-71.14347839569454,Private room,60,1,60,2018-12-01,1.53,3,81
1776068,"[1250-2/s]Lux 2BR, 1.5 Bath - 1.5 blocks The Pru",25188,Seamless,,Back Bay,42.34687060798239,-71.07942175642229,Entire home/apt,299,4,1,2014-04-24,0.02,62,89
1776190,[1250-2C] Beautiful 2BRs in Back Bay Near The Pru,25188,Seamless,,Back Bay,42.34631971517924,-71.07807349661931,Entire home/apt,349,4,1,2014-04-14,0.02,62,89
1810172,Room for 2 in Rozzie - Full Bath,8834105,Rebecca,,Roslindale,42.28208581195228,-71.1333486774579,Private room,67,2,33,2018-10-03,0.52,2,314
1810397,3Bed/2.5Bath Luxury Triplex South End's Union Park,9485021,Stacy,,South End,42.34363867841806,-71.07023501053976,Entire home/apt,900,4,37,2018-12-28,0.67,1,209
1814201,[1168-2/C4] Lux 2BR in Downtown Boston,25188,Seamless,,Downtown,42.35085042807659,-71.06354158977184,Entire home/apt,399,3,3,2015-07-26,0.05,62,89
1815326,Back Bay Elegance in Brighton,9508341,Phyllis,,Brighton,42.35508797177666,-71.16241976458878,Private room,99,1,251,2018-11-25,4.48,2,328
1819994,"RIVERVIEWS-Walk Everywhere! Central, Safe LOCATION",9529655,Suzanne,,Fenway,42.349473555069174,-71.09264659076742,Entire home/apt,170,30,2,2018-05-24,0.05,4,362
1821633,Queen Size Four Poster Bed,7799789,Bruce,,Dorchester,42.30957664674388,-71.04792339859172,Private room,100,1,182,2018-11-11,2.86,3,0
1860279,Gorgeous BackBay 2 bedroom!  Amazing location.,4789620,Pallavi,,Back Bay,42.34995020386459,-71.08953323455363,Entire home/apt,285,30,9,2016-02-19,0.14,1,363
1861070,Charming Gambrel on a sweet street,8879967,Joanne,,Roslindale,42.27691292292999,-71.12823284429416,Private room,75,1,39,2018-10-27,0.68,1,365
1863443,Lux 1 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.34460149136394,-71.10171897944389,Entire home/apt,213,3,6,2017-04-29,0.11,129,0
1864705,Lux 2 Bedroom by Fenway with washer/dryer & WIFI,9419684,Mike,,Fenway,42.3433955561153,-71.10105888205604,Entire home/apt,298,3,11,2016-09-28,0.19,129,0
1867834,Lux 2 Bedroom Apt Near Waterfront w/wifi,9419684,Mike,,West End,42.364485054222506,-71.06900010852367,Entire home/apt,293,7,4,2014-09-19,0.07,129,44
1867881,"Lux 2 Bedroom near Charles St w/gym, & WiFi",9419684,Mike,,West End,42.36511606061526,-71.06926304774595,Entire home/apt,312,7,6,2018-04-17,0.10,129,8
1868004,Lux 1 Bedroom near Charles St w/gym & WiFi,9419684,Mike,,West End,42.36325104052097,-71.06735805058821,Entire home/apt,217,7,6,2015-04-26,0.11,129,9
1868124,Lux Downtown Boston 1 Bedroom Apt w/pool,9419684,Mike,,Downtown,42.35130793025092,-71.06350574269595,Entire home/apt,244,3,9,2016-09-07,0.16,129,117
1868513,Lux 1 Bedroom in Post-War Back Bay building w/WiFi,9419684,Mike,,Back Bay,42.346196860971546,-71.07856621775574,Entire home/apt,231,3,6,2015-01-06,0.11,129,62
